actual_path,alpha_partial_pct,alpha_zero_pct,assetId,budget_jpg,budget_png,center_std,checker_pct,cyan_transparent_pct,format,format_cell,green_transparent_pct,h,has_alpha,height,kb,line,magenta_transparent_pct,mode,near_white_pct,path,presence,section,status,uiKey,visible_cyan_pct,visible_green_pct,visible_magenta_pct,w,white_pct,width,issues
assets/resources/textures/ui/character/character_card_selected.png,0.0,0.042317708333333336,textures/ui/character/character_card_selected,,70.0,144.5803547921563,0.0,0.0,PNG,PNG RGBA,0.0,96,True,96,28.5986328125,234,0.0,RGBA,0.8723958333333334,assets/resources/textures/ui/character/character_card_selected.png,exact,## 8. Character 角色选择,必须新增,character.card.selected,0.0,0.0,0.0,320,0.0,320,hard_alpha_panel_edge
assets/resources/textures/ui/character/btn_select.png,0.0,0.056818181818181816,textures/ui/character/btn_select,,55.0,17.677545610287176,0.0,0.0,PNG,PNG RGBA,0.0,72,True,72,12.08203125,235,0.0,RGBA,0.4734848484848485,assets/resources/textures/ui/character/btn_select.png,exact,## 8. Character 角色选择,必须新增,ui.character.select_btn,0.0,0.0,0.0,220,0.0,220,
assets/resources/textures/ui/character/avatar_warrior.png,0.0,52.569580078125,textures/ui/character/avatar_warrior,,45.0,107.54382036102055,0.0,0.0,PNG,PNG RGBA,0.0,128,True,128,15.646484375,241,0.0,RGBA,0.0,assets/resources/textures/ui/character/avatar_warrior.png,exact,## 8. Character 角色选择,<= 45KB,character.avatar.warrior,0.0,0.0,0.0,128,0.0,128,
assets/resources/textures/ui/character/avatar_archer.png,0.0,57.794189453125,textures/ui/character/avatar_archer,,45.0,102.97715350380487,0.0,0.0,PNG,PNG RGBA,0.0,128,True,128,16.4111328125,242,0.0,RGBA,0.0,assets/resources/textures/ui/character/avatar_archer.png,exact,## 8. Character 角色选择,<= 45KB,character.avatar.archer,0.0,0.0,0.0,128,0.0,128,
assets/resources/textures/ui/character/avatar_assassin.png,0.0,62.603759765625,textures/ui/character/avatar_assassin,,45.0,140.9658023289353,0.0,0.0,PNG,PNG RGBA,0.0,128,True,128,13.0185546875,243,0.0,RGBA,0.0,assets/resources/textures/ui/character/avatar_assassin.png,exact,## 8. Character 角色选择,<= 45KB,character.avatar.assassin,0.0,0.0,0.0,128,0.0,128,
assets/resources/textures/ui/character/avatar_mage.png,0.0,71.93603515625,textures/ui/character/avatar_mage,,45.0,100.05863117999931,0.0,0.0,PNG,PNG RGBA,0.0,128,True,128,11.8212890625,244,0.0,RGBA,0.0,assets/resources/textures/ui/character/avatar_mage.png,exact,## 8. Character 角色选择,<= 45KB,character.avatar.mage,0.0,0.0,0.0,128,0.0,128,
assets/resources/textures/ui/character/avatar_berserker.png,0.0,44.091796875,textures/ui/character/avatar_berserker,,45.0,92.76839364595442,0.0,0.0,PNG,PNG RGBA,0.0,128,True,128,14.8505859375,245,0.0,RGBA,0.0,assets/resources/textures/ui/character/avatar_berserker.png,exact,## 8. Character 角色选择,<= 45KB,character.avatar.berserker,0.0,0.0,0.0,128,0.0,128,
assets/resources/textures/ui/area/area_bg.jpg,0.0,0.0,textures/ui/area/area_bg,,800.0,97.60584735865577,0.0008680555555555555,0,JPEG,PNG/JPG,0,720,False,720,295.4287109375,257,0,RGB,0.40407986111111116,assets/resources/textures/ui/area/area_bg.png,extension_mismatch,## 9. AreaSelect 路线选择,必须新增,ui.area.bg,0.0,0.0,0.0,1280,0.06608072916666666,1280,extension_mismatch_doc_vs_file
assets/resources/textures/ui/area/route_panel.png,0.0,0.030830280830280832,textures/ui/area/route_panel,,150.0,0.687589872723276,0.0,0.0,PNG,PNG RGBA,0.0,420,True,420,59.0166015625,258,0.0,RGBA,0.1437728937728938,assets/resources/textures/ui/area/route_panel.png,exact,## 9. AreaSelect 路线选择,必须新增,ui.area.route_panel,0.0,0.0,0.0,780,0.0,780,hard_alpha_panel_edge
assets/resources/textures/ui/area/route_card_default.png,0.0,0.0196256038647343,textures/ui/area/route_card_default,,70.0,141.47112405933265,0.0,0.0,PNG,PNG RGBA,0.0,92,True,92,30.1357421875,259,0.0,RGBA,0.27022946859903385,assets/resources/textures/ui/area/route_card_default.png,exact,## 9. AreaSelect 路线选择,必须新增,ui.area.route_card,0.0,0.0,0.0,720,0.0,720,hard_alpha_panel_edge
assets/resources/textures/ui/area/route_card_locked.png,0.0,0.043780193236714976,textures/ui/area/route_card_locked,,70.0,59.73588362520185,0.0,0.0,PNG,PNG RGBA,0.0,92,True,92,27.6494140625,260,0.0,RGBA,0.0,assets/resources/textures/ui/area/route_card_locked.png,exact,## 9. AreaSelect 路线选择,必须新增,ui.area.route_card_locked,0.0,0.0,0.0,720,0.0,720,hard_alpha_panel_edge
assets/resources/textures/ui/area/btn_start.png,0.0,0.1370614035087719,textures/ui/area/btn_start,,60.0,7.250590555174029,0.0,0.0,PNG,PNG RGBA,0.0,76,True,76,13.0908203125,261,0.0,RGBA,0.3673245614035088,assets/resources/textures/ui/area/btn_start.png,exact,## 9. AreaSelect 路线选择,必须重做,ui.area.start_btn,0.0,0.0,0.0,240,0.0,240,
assets/resources/textures/ui/area/btn_back.png,0.0,0.09558823529411765,textures/ui/area/btn_back,,50.0,31.687363127942866,0.0,0.0,PNG,PNG RGBA,0.0,68,True,68,9.55859375,262,0.0,RGBA,0.0,assets/resources/textures/ui/area/btn_back.png,exact,## 9. AreaSelect 路线选择,必须重做,ui.area.back_btn,0.0,0.0,0.0,200,0.0,200,
assets/resources/textures/ui/shop/shop_bg.png,3.4454345703125,19.87457275390625,textures/ui/shop/shop_bg,,850.0,3.6430372277186494,0.0,0.0,PNG,PNG/JPG,0.0,720,True,256,60.0244140625,276,0.0,RGBA,47.89581298828125,assets/resources/textures/ui/shop/shop_bg.png,exact,## 10. Shop 商店,必须重做,ui.shop.bg,0.0,0.0,0.0,1280,1.64947509765625,256,size_mismatch_expected_1280x720
assets/resources/textures/ui/shop/shop_shelf_panel.png,45.734146341463415,0.04024390243902439,textures/ui/shop/shop_shelf_panel,,160.0,77.73205163040166,0.0,0.0,PNG,PNG RGBA,0.0,500,True,500,121.1455078125,277,0.0,RGBA,1.0321951219512195,assets/resources/textures/ui/shop/shop_shelf_panel.png,exact,## 10. Shop 商店,必须新增,ui.shop.shelf_panel,0.0,0.0,0.0,820,0.0,820,
assets/resources/textures/ui/shop/shop_slot.png,0.0,0.040123456790123455,textures/ui/shop/shop_slot,,60.0,5.589604365913102,0.0,0.0,PNG,PNG RGBA,0.0,180,True,180,21.2744140625,278,0.0,RGBA,0.0,assets/resources/textures/ui/shop/shop_slot.png,exact,## 10. Shop 商店,必须重做,ui.shop.slot,0.0,0.0,0.0,180,0.0,180,
assets/resources/textures/ui/shop/btn_buy.png,0.0,0.11284722222222221,textures/ui/shop/btn_buy,,45.0,31.92817711652014,0.0,0.0,PNG,PNG RGBA,0.0,64,True,64,6.2763671875,279,0.0,RGBA,0.026041666666666668,assets/resources/textures/ui/shop/btn_buy.png,exact,## 10. Shop 商店,必须新增,ui.shop.buy_btn,0.0,0.0,0.0,180,0.0,180,
assets/resources/textures/ui/shop/coin_panel.png,0.0,0.078125,textures/ui/shop/coin_panel,,45.0,69.47990943427882,0.0,0.0,PNG,PNG RGBA,0.0,64,True,64,10.0546875,280,0.0,RGBA,1.2620192307692308,assets/resources/textures/ui/shop/coin_panel.png,exact,## 10. Shop 商店,必须新增,ui.shop.coin_panel,0.0,0.0,0.0,260,0.0,260,hard_alpha_panel_edge
assets/resources/textures/ui/shop/icon_coin.png,0.0,44.17317708333333,textures/ui/shop/icon_coin,,30.0,81.2234318137359,3.7760416666666665,0.0,PNG,PNG RGBA,0.0,96,True,96,19.2578125,281,0.0,RGBA,15.45138888888889,assets/resources/textures/ui/shop/icon_coin.png,exact,## 10. Shop 商店,可保留或重做,ui.shop.coin_icon,0.0,0.0,0.0,96,8.22482638888889,96,
assets/resources/textures/ui/log/log_bg.jpg,0.0,0.0,textures/ui/log/log_bg,,800.0,82.92481452559308,0.0,0,JPEG,PNG/JPG,0,720,False,720,226.2236328125,293,0,RGB,0.08029513888888888,assets/resources/textures/ui/log/log_bg.png,extension_mismatch,## 11. AdventureLog 日志,必须新增,ui.log.bg,0.0,0.0,0.0,1280,0.015950520833333332,1280,extension_mismatch_doc_vs_file
assets/resources/textures/ui/log/log_book_panel.png,0.0,0.04007475083056478,textures/ui/log/log_book_panel,,180.0,24.489994218268187,0.0,0.0,PNG,PNG RGBA,0.0,560,True,560,157.4931640625,294,0.0,RGBA,0.08845514950166113,assets/resources/textures/ui/log/log_book_panel.png,exact,## 11. AdventureLog 日志,必须新增,ui.log.book_panel,0.0,0.0,0.0,860,0.0,860,hard_alpha_panel_edge
assets/resources/textures/ui/log/btn_close.png,0.0,44.17317708333333,textures/ui/log/btn_close,,30.0,85.10879989743079,0.0,0.0,PNG,PNG RGBA,0.0,96,True,96,22.5830078125,295,0.0,RGBA,0.18446180555555555,assets/resources/textures/ui/log/btn_close.png,exact,## 11. AdventureLog 日志,必须重做,ui.log.close_btn,0.0,0.0,0.0,96,0.010850694444444444,96,button_center_too_busy_risk
assets/resources/textures/ui/log/stat_row.png,0.0,0.0019290123456790122,textures/ui/log/stat_row,,55.0,100.42785039332041,0.0,0.0,PNG,PNG RGBA,0.0,72,True,72,14.8466796875,296,0.0,RGBA,0.0,assets/resources/textures/ui/log/stat_row.png,exact,## 11. AdventureLog 日志,建议新增,ui.log.stat_row,0.0,0.0,0.0,720,0.0,720,
assets/resources/textures/ui/log/trophy_icon.png,0.0,44.17317708333333,textures/ui/log/trophy_icon,,35.0,100.30183775293709,9.483506944444445,0.0,PNG,PNG RGBA,0.0,96,True,96,20.77734375,297,0.0,RGBA,21.875,assets/resources/textures/ui/log/trophy_icon.png,exact,## 11. AdventureLog 日志,建议新增,ui.log.trophy_icon,0.0,0.0,0.0,96,11.469184027777777,96,visible_checker_or_fake_transparency_risk
assets/resources/textures/ui/settings/settings_bg.jpg,0.0,0.0,textures/ui/settings/settings_bg,,800.0,79.55446011683314,0.0,0,JPEG,PNG/JPG,0,720,False,720,230.783203125,309,0,RGB,0.03656684027777778,assets/resources/textures/ui/settings/settings_bg.png,extension_mismatch,## 12. Settings 设置,必须新增,ui.settings.bg,0.0,0.0,0.0,1280,0.025173611111111112,1280,extension_mismatch_doc_vs_file
assets/resources/textures/ui/settings/settings_panel.png,0.0,0.04175101214574899,textures/ui/settings/settings_panel,,150.0,63.864042051926944,0.0,0.0,PNG,PNG RGBA,0.0,520,True,520,103.552734375,310,0.0,RGBA,0.3775303643724696,assets/resources/textures/ui/settings/settings_panel.png,exact,## 12. Settings 设置,必须新增,ui.settings.panel,0.0,0.0,0.0,760,0.0,760,hard_alpha_panel_edge
assets/resources/textures/ui/settings/btn_reset.png,0.0,0.005787037037037038,textures/ui/settings/btn_reset,,55.0,2.153997325229241,0.0,0.0,PNG,PNG RGBA,0.0,72,True,72,24.5107421875,311,0.0,RGBA,0.0,assets/resources/textures/ui/settings/btn_reset.png,exact,## 12. Settings 设置,必须重做,ui.settings.reset_btn,0.0,0.0,0.0,240,0.0,240,
